Date,wavelet_cD,EMA_long,target
2024-08-26,7.818894163824728e-06,28.52032084696688,1.0
2024-08-27,-7.190428807923865e-16,28.594106967197263,1.0
2024-08-28,7.721670542537844e-05,28.666304813732,2.0
2024-08-29,-7.021293269016129e-16,28.761447580783106,0.0
2024-08-30,-2.5412806454053107e-05,28.839481489609625,1.0
2024-09-02,7.84528692010511e-16,28.905972031611952,2.0
2024-09-03,5.7695125946458526e-05,28.96031170119411,2.0
2024-09-04,2.324095776939928e-15,29.031779987057977,1.0
2024-09-05,2.3469678502873164e-05,29.108933221662856,0.0
2024-09-06,4.1000189354711836e-15,29.19089540463016,0.0
2024-09-09,3.520395757215366e-05,29.25234216148653,1.0
2024-09-10,3.404394821604484e-16,29.32313090271711,1.0
2024-09-11,6.845089493550272e-06,29.39114361487982,0.0
2024-09-12,3.2873009869760494e-15,29.45877416552179,0.0
2024-09-13,3.911127604698181e-06,29.51036870974976,0.0
2024-09-16,7.32920668600201e-16,29.56124553735646,0.0
2024-09-17,-8.800989389142443e-06,29.609800926439902,0.0
2024-09-18,5.031131761201735e-15,29.653514267339705,0.0
2024-09-19,-9.778603238707034e-06,29.68865804939849,0.0
2024-09-20,1.237725200109452e-15,29.719159385035976,0.0
2024-09-23,-2.06896521344176e-05,29.735406806325926,2.0
2024-09-24,2.964642420444364e-15,29.7441105270414,2.0
2024-09-25,4.433612121915696e-05,29.752144038633176,2.0
2024-09-26,3.626873107398509e-15,29.77466263836949,0.0
2024-09-27,1.3793026738395576e-05,29.811427170320687,0.0
2024-09-30,1.5243882545146192e-15,29.851354295520466,0.0
2024-10-01,-5.838884413193616e-05,29.86833763884009,0.0
2024-10-02,3.891852118353967e-15,29.86516381041648,0.0
2024-10-03,-8.674390304102154e-05,29.86935346969702,0.0
2024-10-04,1.821025968906653e-15,29.844422284448104,1.0
2024-10-07,2.2671768136788267e-05,29.82277212190694,0.0
2024-10-08,1.6835491334354913e-15,29.809539195126813,0.0
2024-10-09,-6.407213490294394e-05,29.803735343753505,0.0
2024-10-10,1.971079549578647e-15,29.776770760008347,1.0
2024-10-11,-2.5628585076941084e-05,29.757115450950305,1.0
2024-10-14,4.590945679172621e-15,29.7296756943289,1.0
2024-10-15,3.9428333890621954e-05,29.710551180034983,1.0
2024-10-16,1.4563003580825296e-15,29.70533847422996,0.0
2024-10-17,6.899986442358667e-06,29.693420275552665,2.0
2024-10-18,4.244434664846253e-15,29.68427278638424,1.0
2024-10-21,-1.7742470158623683e-05,29.681077939230345,0.0
2024-10-22,1.609823385706477e-15,29.67208565130633,2.0
2024-10-23,2.1685863727163163e-05,29.665420145358382,2.0
2024-10-24,2.667571025183335e-15,29.666255130442945,1.0
2024-10-25,-3.942900609630153e-05,29.677587057437293,0.0
2024-10-28,5.52075746229619e-16,29.6753125432076,0.0
2024-10-29,-3.745764541865327e-05,29.687276461358465,0.0
2024-10-30,6.314393452555578e-16,29.68626722699568,0.0
2024-10-31,-2.2671319992683545e-05,29.682006833074546,0.0
2024-11-01,2.6901224303710336e-15,29.67034545324177,2.0
2024-11-04,4.63527438740014e-05,29.652808835365143,2.0
2024-11-05,3.835039924515726e-15,29.65143323767868,0.0
2024-11-06,-1.6765752591569542e-05,29.68500851038345,0.0
2024-11-07,-3.6038880213418167e-16,29.711670421252684,0.0
2024-11-08,-5.522879643766977e-05,29.719838341696818,0.0
2024-11-11,2.918672248330978e-15,29.709249669246507,0.0
2024-11-12,-4.142120520221528e-05,29.70039313218756,0.0
2024-11-13,-8.439429710627166e-16,29.67805682948726,0.0
2024-11-14,-9.86285325282974e-06,29.650670739412966,1.0
2024-11-18,5.147358234092181e-15,29.62106623072313,1.0
2024-11-19,3.0573119756174914e-05,29.58867207795293,0.0
2024-11-21,1.4714791884973266e-15,29.56775409526016,2.0
2024-11-22,9.861956977705744e-06,29.527903399586847,0.0
2024-11-25,1.1401470045857565e-15,29.49290756003312,2.0
2024-11-26,6.410440087711031e-05,29.4589549952076,0.0
2024-11-27,8.821068875342064e-16,29.44773300880892,0.0
2024-11-28,-0.0001203191017168,29.408967378743416,0.0
2024-11-29,-5.043708506402569e-16,29.331557470742947,0.0
2024-12-02,-4.562317460637044e-05,29.254549683134154,2.0
2024-12-03,1.4476267407026457e-15,29.16533204132084,2.0
2024-12-04,1.973489334686652e-05,29.09147152839813,2.0
2024-12-05,3.308117668687771e-15,29.02709533876005,2.0
2024-12-06,-6.709908551034115e-05,28.988301231811512,0.0
2024-12-09,1.834903756714468e-15,28.9286296820164,2.0
2024-12-10,4.388731064605298e-05,28.876568608658943,2.0
2024-12-11,3.0227556568895864e-16,28.841199453471035,0.0
2024-12-12,-8.26824250191034e-05,28.817858534196205,0.0
2024-12-13,2.961606654361404e-15,28.76783218921049,0.0
2024-12-16,-3.4865837169909594e-05,28.705801007813943,0.0
2024-12-17,-5.828670879282072e-16,28.63456363081289,0.0
2024-12-18,-9.065144553331572e-05,28.57177303339304,0.0
2024-12-19,3.2846989017620842e-15,28.48118386610618,1.0
2024-12-20,3.5861376556429146e-05,28.399800446935195,0.0
2024-12-23,2.6120598739520773e-15,28.333579652801784,0.0
2024-12-26,1.992355959769569e-05,28.24967098764902,0.0
2024-12-27,2.6042536183101817e-15,28.175703670870234,0.0
2024-12-30,-4.9808338820566365e-06,28.09432830000737,0.0
2025-01-02,1.880440247958859e-15,28.014481435736823,0.0
2025-01-03,-7.475575357867789e-05,27.93302938820333,2.0
2025-01-06,1.4688771032833614e-15,27.82981683627241,2.0
2025-01-07,3.3889119604715075e-05,27.775237568250315,0.0
2025-01-08,3.118599128937305e-15,27.734111410214226,0.0
2025-01-09,7.973725973157552e-06,27.677629072484088,0.0
2025-01-10,2.785532221549758e-15,27.626023489506004,0.0
2025-01-13,2.1928306584962764e-05,27.56213429619434,2.0
2025-01-14,1.1679025802013854e-15,27.508070591506726,2.0
2025-01-15,0.0001335633830236,27.456792509778865,2.0
2025-01-16,2.854921160588831e-15,27.452110991271528,1.0
2025-01-17,2.2925190383704924e-05,27.44428574813381,1.0
2025-01-20,2.342744054306678e-15,27.44442018357675,2.0
2025-01-21,6.97684217029846e-06,27.45486413885181,1.0
2025-01-22,1.9650080174127282e-15,27.467227512130982,0.0
2025-01-23,-6.977066232696869e-06,27.47511333077099,2.0
2025-01-24,-3.621235256101585e-16,27.480360841945565,2.0
2025-01-27,7.774618090680566e-05,27.48274073245463,2.0
2025-01-28,-1.873501354054952e-15,27.51098025017987,2.0
2025-01-29,-7.973501896737373e-06,27.54010854447716,2.0
2025-01-30,-3.642919299551295e-16,27.56543286640598,2.0
2025-01-31,-2.192830658073741e-05,27.616715138246526,0.0
2025-02-03,-1.2763227974499358e-15,27.65866631054032,0.0
2025-02-04,1.1967311027865236e-05,27.688574072460383,2.0
2025-02-05,1.182214048878194e-15,27.721303866584755,0.0
2025-02-06,5.983319413336262e-06,27.769728234930422,2.0
2025-02-07,3.744834303764932e-15,27.818250939048504,0.0
2025-02-10,3.68992650146365e-05,27.856548094964914,2.0
2025-02-11,1.5313271484185265e-15,27.90566098430242,0.0
2025-02-12,-9.573781599798168e-05,27.96483238522247,0.0
2025-02-13,4.16984155537925e-15,27.98972447853808,2.0
2025-02-14,8.975337624954642e-05,28.01963285194789,2.0
2025-02-17,3.257377007015449e-15,28.0783295038792,0.0
2025-02-18,-5.812354618988259e-06,28.13705480716036,0.0
2025-02-19,-1.6401810465360713e-15,28.191536897625195,0.0
2025-02-20,-9.403287356205513e-06,28.233070685896173,0.0
2025-02-21,5.191160001860595e-16,28.269836725892816,0.0
2025-02-24,-1.880590250601241e-05,28.30167350432077,0.0
2025-02-25,3.0730626376929138e-15,28.32598406150044,0.0
2025-02-26,-8.358452755105085e-06,28.360850429540942,0.0
2025-02-27,3.095614042880613e-15,28.39155929977398,0.0
2025-02-28,-8.358206279250515e-05,28.42001770116152,0.0
2025-03-05,1.6627324517237696e-15,28.41945901701766,1.0
2025-03-06,6.272368660451867e-06,28.43559007557116,2.0
2025-03-07,-4.766152750246277e-16,28.45318236360406,2.0
2025-03-10,3.031544019535407e-05,28.47497003882214,2.0
2025-03-11,-4.766152750246277e-16,28.50602308886604,0.0
2025-03-12,1.045394776368969e-05,28.52573857877972,2.0
2025-03-13,2.688821387764051e-15,28.548170612244395,2.0
2025-03-14,0.0001128983784973,28.5882175080418,2.0
2025-03-17,2.654126918244515e-15,28.66438127637208,2.0
2025-03-18,1.986082022538416e-05,28.77350098107662,1.0
2025-03-19,1.3379054808471125e-15,28.88497135072477,0.0
2025-03-20,-3.4496571156809094e-05,28.995141389020684,1.0
2025-03-21,2.7334905172704538e-15,29.08947550978481,0.0
2025-03-24,3.449769151789555e-06,29.18279707170482,0.0
2025-03-25,3.5605199344423966e-15,29.273610554316235,0.0
2025-03-26,-4.024596234133201e-05,29.370842794708786,0.0
2025-03-27,1.249000902703301e-16,29.45082724068068,0.0
2025-03-28,-5.059504572248533e-05,29.52921049476091,0.0
2025-03-31,3.146354704552934e-15,29.58763043579338,0.0
2025-04-01,8.801437561020524e-07,29.63301152659924,0.0
2025-04-02,8.795048023202412e-16,29.67690677327269,0.0
2025-04-03,6.442974932681193e-05,29.71946465058174,0.0
2025-04-04,-1.3361707573711357e-15,29.78186130349724,0.0
2025-04-07,6.9031234098157306e-06,29.80993354854621,2.0
2025-04-08,1.6557935578198624e-15,29.8392092975807,0.0
2025-04-09,6.558056865685769e-05,29.867721065681664,2.0
2025-04-10,8.118505867571457e-16,29.9170065996552,2.0
2025-04-11,1.8408851919352043e-05,29.95936637765777,2.0
2025-04-14,5.6061925934880455e-15,30.00621016599851,2.0
2025-04-15,4.717126859928337e-05,30.071188603570988,2.0
2025-04-16,2.576931723563547e-15,30.14936541384761,2.0
2025-04-17,6.90312341142512e-06,30.22255625297216,2.0
2025-04-22,3.349317351242221e-15,30.295181239451804,2.0
2025-04-23,8.053673852407217e-05,30.38953875006192,2.0
2025-04-24,1.5178830414797062e-15,30.50708045650672,2.0
2025-04-25,-1.495706614013624e-05,30.645361422395474,1.0
2025-04-28,2.994132719535969e-15,30.773226690173395,2.0
2025-04-29,3.221487466370174e-05,30.910288203817025,0.0
2025-04-30,5.654331169946403e-15,31.05272861212705,0.0
2025-05-02,-1.0630290209018465e-05,31.20148931582389,0.0
2025-05-05,3.1502578323738817e-15,31.340867700401724,0.0
2025-05-06,-2.071967740301453e-05,31.45057174834093,2.0
2025-05-07,3.3219954564955856e-15,31.54905710702464,2.0
2025-05-08,3.223055951052066e-05,31.65828220793253,2.0
2025-05-09,1.5621184901171148e-15,31.773983063394656,2.0
2025-05-12,-8.633251201896602e-05,31.9585399098382,0.0
2025-05-13,2.0122792321330962e-15,32.10704001782785,2.0
2025-05-14,2.8778101526724664e-05,32.26700809129002,2.0
2025-05-15,5.770557642836849e-15,32.43030951145198,2.0
2025-05-16,2.532429912870896e-05,32.60641986412597,0.0
2025-05-19,2.643718577388654e-15,32.784077596792365,0.0
2025-05-20,-5.7558891853430605e-06,32.97206000826543,0.0
2025-05-21,1.9272777818102327e-15,33.150749149810935,0.0
2025-05-22,-2.9928920845747123e-05,33.292843034876945,0.0
2025-05-23,1.8691645453650096e-15,33.41937384378802,2.0
2025-05-26,9.20924344837478e-06,33.558234458503904,1.0
2025-05-27,5.9934696094998695e-16,33.69472375612538,0.0
2025-05-28,-3.568391375709332e-05,33.83738794902433,0.0
2025-05-29,2.5838706174674538e-15,33.96254558929314,0.0
2025-05-30,-6.907156649545339e-06,34.071267370861534,0.0
2025-06-02,1.829265905417543e-15,34.173419830448616,0.0
2025-06-03,-1.3819690966017892e-05,34.26148055084999,0.0
2025-06-04,1.3357370765021417e-15,34.3414746691071,0.0
2025-06-05,-5.182406519520927e-05,34.414871907496895,0.0
2025-06-06,5.099219657633825e-15,34.468091095914986,0.0
2025-06-09,-2.1881700188013976e-05,34.5226832625542,2.0
2025-06-10,2.112893193739751e-15,34.56783008783164,0.0
2025-06-11,3.835661098730917e-05,34.609037457386265,2.0
2025-06-12,2.725250580759564e-15,34.6614329204353,2.0
2025-06-13,-5.114244674007777e-05,34.7226379172557,2.0
2025-06-16,1.6861512186494565e-15,34.764370526696965,2.0
2025-06-17,2.5571223372974905e-05,34.83007470076109,0.0
2025-06-18,1.6861512186494565e-15,34.901738336260884,0.0
2025-06-20,-2.2084258731638884e-05,34.96205553740093,2.0
2025-06-23,5.214578768786282e-15,35.01263526864332,0.0
2025-06-24,8.020018660418946e-05,35.058127514207015,0.0
2025-06-25,2.6350449600087704e-15,35.128607893934806,0.0
2025-06-26,-3.1382681707858504e-05,35.17032814771126,0.0
2025-06-27,2.7434651772573204e-15,35.19993625683709,2.0
2025-06-30,7.903816382399172e-05,35.22683120544305,2.0
2025-07-01,7.130580848002666e-15,35.27905569162282,2.0
2025-07-02,-3.4886675603608246e-05,35.33574003227188,0.0
2025-07-03,7.265889279128857e-15,35.378555710435315,2.0
2025-07-04,2.325389987502431e-06,35.45501763584372,0.0
2025-07-07,2.3071822230491534e-15,35.52925730786792,0.0
2025-07-08,-1.0465823420645335e-05,35.581176290921434,0.0
2025-07-09,1.812786032395764e-15,35.6275655711124,0.0
2025-07-10,-0.0001302424536499,35.64224519203117,0.0
2025-07-11,1.6176296413483726e-15,35.612872064431215,0.0
2025-07-14,-6.977066236177158e-06,35.57339327856734,1.0
2025-07-15,8.751679936302994e-16,35.53313362070877,1.0
2025-07-16,1.976827965626416e-05,35.4991111915055,1.0
2025-07-17,3.651592916931179e-16,35.47302195269378,1.0
2025-07-18,-7.558705025339976e-05,35.46852990480168,0.0
2025-07-21,-1.0980799602933189e-15,35.43898181278395,0.0
2025-07-22,-5.581832245682948e-05,35.426508134444845,0.0
2025-07-23,4.3428802221079366e-15,35.39589054417326,0.0
2025-07-24,-3.83749846539572e-05,35.38161305519373,0.0
2025-07-25,1.9888604652074093e-15,35.35508526553693,0.0
2025-07-28,-8.605287367678596e-05,35.335420654939895,0.0
2025-07-29,3.8571576488344306e-15,35.287801338364815,2.0
2025-07-30,4.6515418097351456e-05,35.24981302808657,2.0
2025-07-31,3.995935526912575e-15,35.228842068489044,2.0
2025-08-01,-2.470586817867552e-05,35.2121871637754,0.0
2025-08-04,-1.2836953722228372e-16,35.18793816668762,2.0
2025-08-05,4.537490595677568e-05,35.17901015005971,2.0
2025-08-06,1.8388068845354155e-16,35.18557914300697,2.0
2025-08-07,7.446132667458805e-05,35.20936782570308,2.0
2025-08-08,4.916206330918271e-15,35.25708003666854,2.0
